year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,12,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19446.00,3557.00,1095.36,101.27,785.69,2.49,1572.19,524.00,37.00,309824.00,122306.00,13327.00,50553.00,207.00,123431.00
2025,12,DL,Delta Air Lines Network,ATW,"Appleton, WI: Appleton International",48.00,13.00,2.46,1.00,2.54,0.00,7.00,1.00,0.00,1213.00,118.00,623.00,121.00,0.00,351.00
2025,12,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",1076.00,250.00,106.02,4.09,60.73,0.00,79.16,19.00,0.00,15139.00,7226.00,356.00,2151.00,0.00,5406.00
2025,12,DL,Delta Air Lines Network,AVL,"Asheville, NC: Asheville Regional",119.00,21.00,10.86,1.76,0.36,0.00,8.02,1.00,0.00,1556.00,571.00,223.00,34.00,0.00,728.00
2025,12,DL,Delta Air Lines Network,BDL,"Hartford, CT: Bradley International",338.00,103.00,52.61,5.03,27.20,0.00,18.16,10.00,2.00,6478.00,3437.00,715.00,1111.00,0.00,1215.00
2025,12,DL,Delta Air Lines Network,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",276.00,54.00,30.15,2.78,4.87,0.00,16.19,8.00,1.00,2884.00,1576.00,361.00,216.00,0.00,731.00
2025,12,DL,Delta Air Lines Network,BIL,"Billings, MT: Billings Logan International",62.00,18.00,7.81,0.00,2.56,0.00,7.62,1.00,0.00,836.00,417.00,0.00,79.00,0.00,340.00
2025,12,DL,Delta Air Lines Network,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.00,9.00,4.02,1.00,3.11,0.00,0.87,1.00,0.00,375.00,188.00,20.00,128.00,0.00,39.00
2025,12,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",762.00,201.00,89.16,5.01,60.15,0.00,46.68,23.00,1.00,13020.00,6325.00,843.00,2524.00,0.00,3328.00
2025,12,DL,Delta Air Lines Network,BOI,"Boise, ID: Boise Air Terminal",187.00,50.00,20.82,0.86,15.10,0.00,13.21,5.00,1.00,3060.00,1806.00,19.00,448.00,0.00,787.00
2025,12,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",2239.00,571.00,196.03,10.72,127.94,0.00,236.32,63.00,4.00,44460.00,17330.00,1396.00,6851.00,0.00,18883.00
2025,12,DL,Delta Air Lines Network,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",103.00,20.00,10.06,4.90,2.01,0.00,3.02,1.00,0.00,1177.00,377.00,529.00,68.00,0.00,203.00
2025,12,DL,Delta Air Lines Network,BTV,"Burlington, VT: Patrick Leahy Burlington International",31.00,4.00,1.57,0.00,2.00,0.00,0.43,1.00,1.00,203.00,62.00,0.00,106.00,0.00,35.00
2025,12,DL,Delta Air Lines Network,BUF,"Buffalo, NY: Buffalo Niagara International",121.00,37.00,15.60,0.89,9.87,0.00,10.63,5.00,0.00,4347.00,3086.00,122.00,406.00,0.00,733.00
2025,12,DL,Delta Air Lines Network,BUR,"Burbank, CA: Bob Hope",64.00,15.00,5.13,0.00,4.71,0.00,5.17,0.00,2.00,790.00,278.00,0.00,214.00,0.00,298.00
2025,12,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",437.00,120.00,56.56,4.77,32.21,0.00,26.46,13.00,0.00,6888.00,3815.00,492.00,1135.00,0.00,1446.00
2025,12,DL,Delta Air Lines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",176.00,52.00,13.31,0.88,27.51,0.00,10.31,3.00,1.00,3171.00,986.00,50.00,1224.00,0.00,911.00
2025,12,DL,Delta Air Lines Network,CAE,"Columbia, SC: Columbia Metropolitan",101.00,28.00,16.71,1.84,1.15,0.00,8.30,1.00,0.00,1935.00,957.00,372.00,25.00,0.00,581.00
2025,12,DL,Delta Air Lines Network,CHA,"Chattanooga, TN: Lovell Field",75.00,20.00,6.80,1.35,5.09,0.00,6.77,1.00,0.00,1046.00,224.00,174.00,107.00,0.00,541.00
2025,12,DL,Delta Air Lines Network,CHO,"Charlottesville, VA: Charlottesville Albemarle",38.00,8.00,7.47,0.00,0.53,0.00,0.00,2.00,0.00,962.00,880.00,0.00,82.00,0.00,0.00
2025,12,DL,Delta Air Lines Network,CHS,"Charleston, SC: Charleston AFB/International",386.00,103.00,48.49,3.94,27.45,0.00,23.12,14.00,1.00,6803.00,2966.00,265.00,1289.00,0.00,2283.00
2025,12,DL,Delta Air Lines Network,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.00,9.00,3.17,0.95,2.30,0.00,2.58,0.00,3.00,1883.00,889.00,687.00,86.00,0.00,221.00
2025,12,DL,Delta Air Lines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",285.00,69.00,27.59,5.54,15.95,0.00,19.92,10.00,0.00,5402.00,2335.00,867.00,666.00,0.00,1534.00
2025,12,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",402.00,106.00,47.84,3.63,21.35,0.00,33.18,4.00,0.00,9232.00,4916.00,575.00,1012.00,0.00,2729.00
2025,12,DL,Delta Air Lines Network,CMH,"Columbus, OH: John Glenn Columbus International",266.00,78.00,43.30,2.47,8.67,0.00,23.57,3.00,0.00,5655.00,3040.00,408.00,435.00,0.00,1772.00
2025,12,DL,Delta Air Lines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",32.00,5.00,3.00,0.41,0.04,0.00,1.55,1.00,0.00,721.00,308.00,158.00,16.00,0.00,239.00
2025,12,DL,Delta Air Lines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",635.00,141.00,54.16,3.75,23.74,0.00,59.35,16.00,0.00,9004.00,3356.00,590.00,1173.00,0.00,3885.00
2025,12,DL,Delta Air Lines Network,DAB,"Daytona Beach, FL: Daytona Beach International",133.00,23.00,17.37,0.00,1.50,0.00,4.13,3.00,1.00,1610.00,1372.00,0.00,68.00,0.00,170.00
2025,12,DL,Delta Air Lines Network,DAL,"Dallas, TX: Dallas Love Field",144.00,24.00,13.32,0.70,3.02,0.00,6.95,2.00,0.00,1681.00,987.00,106.00,145.00,0.00,443.00
2025,12,DL,Delta Air Lines Network,DAY,"Dayton, OH: James M Cox/Dayton International",94.00,17.00,6.12,0.19,2.39,0.00,8.30,1.00,0.00,642.00,165.00,19.00,76.00,0.00,382.00
2025,12,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",774.00,249.00,107.30,3.75,85.54,0.00,52.42,21.00,1.00,14541.00,7485.00,676.00,3262.00,0.00,3118.00
2025,12,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",994.00,330.00,123.16,3.09,137.18,0.00,66.57,22.00,2.00,20740.00,8720.00,484.00,6124.00,0.00,5412.00
2025,12,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",979.00,286.00,119.97,6.33,81.92,0.00,77.78,40.00,0.00,19229.00,9547.00,1080.00,3096.00,0.00,5506.00
2025,12,DL,Delta Air Lines Network,DSM,"Des Moines, IA: Des Moines International",86.00,9.00,3.33,0.61,1.47,0.00,3.59,5.00,1.00,755.00,357.00,87.00,49.00,0.00,262.00
2025,12,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",4938.00,1287.00,370.78,17.89,331.95,0.69,565.69,115.00,1.00,108271.00,43115.00,2610.00,17190.00,31.00,45325.00
2025,12,DL,Delta Air Lines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",167.00,23.00,12.80,0.93,4.28,0.00,4.98,7.00,1.00,2348.00,1293.00,68.00,683.00,0.00,304.00
2025,12,DL,Delta Air Lines Network,EGE,"Eagle, CO: Eagle County Regional",24.00,10.00,2.31,0.09,6.81,0.00,0.79,0.00,0.00,998.00,245.00,30.00,463.00,0.00,260.00
2025,12,DL,Delta Air Lines Network,ELP,"El Paso, TX: El Paso International",62.00,15.00,8.16,0.95,2.26,0.00,3.63,2.00,0.00,1314.00,709.00,179.00,105.00,0.00,321.00
2025,12,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",540.00,197.00,81.21,6.52,72.09,0.00,37.19,31.00,0.00,15416.00,5917.00,2248.00,4342.00,0.00,2909.00
2025,12,DL,Delta Air Lines Network,EYW,"Key West, FL: Key West International",133.00,42.00,23.49,1.06,10.68,0.00,6.78,2.00,1.00,2347.00,1371.00,109.00,588.00,0.00,279.00
2025,12,DL,Delta Air Lines Network,FAI,"Fairbanks, AK: Fairbanks International",31.00,17.00,7.26,0.00,6.22,0.00,3.52,3.00,0.00,1347.00,929.00,0.00,282.00,0.00,136.00
2025,12,DL,Delta Air Lines Network,FAR,"Fargo, ND: Hector International",57.00,19.00,7.36,0.12,5.91,0.00,5.62,1.00,0.00,950.00,373.00,12.00,310.00,0.00,255.00
2025,12,DL,Delta Air Lines Network,FCA,"Kalispell, MT: Glacier Park International",62.00,25.00,8.21,0.00,11.62,0.00,5.17,0.00,1.00,999.00,305.00,0.00,435.00,0.00,259.00
2025,12,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1188.00,431.00,158.79,7.49,152.64,2.00,110.08,39.00,0.00,30048.00,11226.00,1149.00,8351.00,172.00,9150.00
2025,12,DL,Delta Air Lines Network,FSD,"Sioux Falls, SD: Joe Foss Field",62.00,25.00,9.00,1.62,7.31,0.00,7.08,1.00,0.00,1986.00,1182.00,177.00,202.00,0.00,425.00
2025,12,DL,Delta Air Lines Network,GEG,"Spokane, WA: Spokane International",219.00,73.00,27.52,2.72,27.00,0.00,15.77,4.00,1.00,5016.00,2921.00,598.00,882.00,0.00,615.00
2025,12,DL,Delta Air Lines Network,GNV,"Gainesville, FL: Gainesville Regional",112.00,29.00,16.68,2.30,2.46,0.00,7.56,2.00,0.00,1533.00,575.00,86.00,116.00,0.00,756.00
2025,12,DL,Delta Air Lines Network,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",98.00,13.00,9.03,0.37,0.00,0.00,3.60,4.00,1.00,987.00,496.00,66.00,0.00,0.00,425.00
2025,12,DL,Delta Air Lines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",49.00,16.00,5.52,1.00,5.53,0.00,3.95,1.00,0.00,797.00,464.00,27.00,178.00,0.00,128.00
2025,12,DL,Delta Air Lines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",179.00,48.00,24.76,1.84,15.99,0.00,5.42,7.00,0.00,2885.00,1390.00,324.00,647.00,0.00,524.00
2025,12,DL,Delta Air Lines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",173.00,32.00,13.11,2.43,4.40,0.00,12.06,8.00,1.00,2252.00,943.00,468.00,190.00,0.00,651.00
2025,12,DL,Delta Air Lines Network,GSP,"Greer, SC: Greenville-Spartanburg International",238.00,47.00,19.71,1.28,6.42,0.00,19.60,4.00,0.00,3512.00,1727.00,108.00,365.00,0.00,1312.00
2025,12,DL,Delta Air Lines Network,HDN,"Hayden, CO: Yampa Valley",22.00,4.00,1.02,0.00,1.31,0.00,1.67,2.00,1.00,321.00,71.00,0.00,212.00,0.00,38.00
2025,12,DL,Delta Air Lines Network,HNL,"Honolulu, HI: Daniel K Inouye International",344.00,105.00,41.76,2.21,47.28,0.00,13.75,3.00,4.00,8207.00,5150.00,224.00,1795.00,0.00,1038.00
2025,12,DL,Delta Air Lines Network,HOU,"Houston, TX: William P Hobby",121.00,28.00,14.51,0.89,5.38,0.00,7.21,3.00,0.00,1510.00,666.00,34.00,346.00,0.00,464.00
2025,12,DL,Delta Air Lines Network,HPN,"White Plains, NY: Westchester County",62.00,20.00,6.07,0.00,5.90,0.00,8.03,1.00,0.00,1191.00,368.00,0.00,230.00,0.00,593.00
2025,12,DL,Delta Air Lines Network,HRL,"Harlingen/San Benito, TX: Valley International",22.00,4.00,2.00,0.00,2.00,0.00,0.00,1.00,0.00,341.00,221.00,0.00,120.00,0.00,0.00
2025,12,DL,Delta Air Lines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",161.00,22.00,9.30,1.86,4.09,0.00,6.75,3.00,0.00,1956.00,1001.00,220.00,211.00,0.00,524.00
2025,12,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",242.00,71.00,36.18,2.40,16.15,0.00,16.27,7.00,0.00,4941.00,3055.00,381.00,612.00,0.00,893.00
2025,12,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",700.00,208.00,86.04,3.43,58.98,1.00,58.55,32.00,1.00,15562.00,8407.00,694.00,2357.00,18.00,4086.00
2025,12,DL,Delta Air Lines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",85.00,18.00,10.34,1.06,1.76,0.00,4.84,1.00,1.00,828.00,455.00,40.00,63.00,0.00,270.00
2025,12,DL,Delta Air Lines Network,IDA,"Idaho Falls, ID: Idaho Falls Regional",31.00,8.00,4.24,0.00,0.24,0.00,3.52,1.00,0.00,547.00,255.00,0.00,13.00,0.00,279.00
2025,12,DL,Delta Air Lines Network,ILM,"Wilmington, NC: Wilmington International",95.00,24.00,11.60,0.28,1.56,0.00,10.56,0.00,0.00,1734.00,845.00,37.00,44.00,0.00,808.00
2025,12,DL,Delta Air Lines Network,IND,"Indianapolis, IN: Indianapolis International",359.00,83.00,41.57,1.91,19.30,0.00,20.23,6.00,0.00,5610.00,3023.00,264.00,859.00,0.00,1464.00
2025,12,DL,Delta Air Lines Network,JAC,"Jackson, WY: Jackson Hole",84.00,15.00,4.88,0.31,7.67,0.00,2.14,2.00,2.00,855.00,219.00,58.00,304.00,0.00,274.00
2025,12,DL,Delta Air Lines Network,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",144.00,27.00,11.19,1.48,0.59,0.00,13.74,3.00,0.00,2038.00,578.00,122.00,31.00,0.00,1307.00
2025,12,DL,Delta Air Lines Network,JAX,"Jacksonville, FL: Jacksonville International",467.00,122.00,57.69,2.23,18.22,0.00,43.87,14.00,1.00,7881.00,4026.00,195.00,907.00,0.00,2753.00
2025,12,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",2637.00,588.00,202.87,11.39,181.68,0.00,192.05,131.00,14.00,50965.00,20021.00,3668.00,12444.00,0.00,14832.00
2025,12,DL,Delta Air Lines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",74.00,26.00,11.21,0.00,7.69,0.00,7.10,3.00,0.00,2053.00,1179.00,0.00,373.00,0.00,501.00
2025,12,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: Harry Reid International",1306.00,280.00,122.24,10.58,74.46,0.72,72.01,17.00,0.00,15493.00,7058.00,921.00,2906.00,48.00,4560.00
2025,12,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",3056.00,664.00,229.51,13.20,211.75,0.26,209.27,49.00,8.00,42419.00,19228.00,1065.00,7713.00,41.00,14372.00
2025,12,DL,Delta Air Lines Network,LEX,"Lexington, KY: Blue Grass",104.00,21.00,10.09,1.40,2.49,0.00,7.01,5.00,0.00,1098.00,524.00,55.00,191.00,0.00,328.00
2025,12,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",2583.00,868.00,249.14,14.04,298.72,1.00,305.10,195.00,14.00,82949.00,30694.00,3834.00,23817.00,34.00,24570.00
2025,12,DL,Delta Air Lines Network,LGB,"Long Beach, CA: Long Beach Airport",31.00,2.00,1.73,0.00,0.12,0.00,0.15,0.00,0.00,93.00,73.00,0.00,9.00,0.00,11.00
2025,12,DL,Delta Air Lines Network,LIH,"Lihue, HI: Lihue Airport",62.00,24.00,6.83,0.00,4.37,0.00,12.80,3.00,0.00,2681.00,1101.00,0.00,293.00,0.00,1287.00
2025,12,DL,Delta Air Lines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",187.00,33.00,17.29,1.89,5.22,0.00,8.60,6.00,0.00,2336.00,1381.00,188.00,120.00,0.00,647.00
2025,12,DL,Delta Air Lines Network,MCI,"Kansas City, MO: Kansas City International",616.00,173.00,77.35,4.51,42.36,0.00,48.78,15.00,5.00,13910.00,6971.00,591.00,1909.00,0.00,4439.00
2025,12,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",1911.00,583.00,214.71,11.07,212.74,0.48,144.00,50.00,3.00,42849.00,17961.00,2033.00,11875.00,58.00,10922.00
2025,12,DL,Delta Air Lines Network,MDT,"Harrisburg, PA: Harrisburg International",55.00,10.00,2.20,1.27,1.92,0.00,4.61,0.00,0.00,1152.00,281.00,357.00,118.00,0.00,396.00
2025,12,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",117.00,21.00,8.78,0.00,3.80,0.44,7.98,9.00,0.00,852.00,342.00,0.00,149.00,28.00,333.00
2025,12,DL,Delta Air Lines Network,MEM,"Memphis, TN: Memphis International",328.00,72.00,37.21,0.63,14.86,0.00,19.30,5.00,0.00,4165.00,1756.00,178.00,662.00,0.00,1569.00
2025,12,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",1072.00,383.00,150.94,2.93,159.76,1.00,68.37,38.00,1.00,22928.00,10168.00,265.00,7605.00,38.00,4852.00
2025,12,DL,Delta Air Lines Network,MKE,"Milwaukee, WI: General Mitchell International",285.00,78.00,31.62,2.13,17.58,0.00,26.68,11.00,0.00,4646.00,2070.00,376.00,665.00,0.00,1535.00
2025,12,DL,Delta Air Lines Network,MLB,"Melbourne, FL: Melbourne Orlando International",121.00,26.00,17.41,0.08,2.57,0.00,5.94,1.00,0.00,1830.00,936.00,16.00,190.00,0.00,688.00
2025,12,DL,Delta Air Lines Network,MOB,"Mobile, AL: Mobile Regional",22.00,3.00,0.81,0.00,1.00,0.00,1.19,1.00,0.00,196.00,81.00,0.00,27.00,0.00,88.00
2025,12,DL,Delta Air Lines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",116.00,30.00,13.77,1.00,6.27,0.00,8.96,5.00,0.00,2447.00,1622.00,73.00,206.00,0.00,546.00
2025,12,DL,Delta Air Lines Network,MSO,"Missoula, MT: Missoula Montana",62.00,13.00,6.56,1.00,3.86,0.00,1.58,0.00,1.00,1030.00,547.00,94.00,173.00,0.00,216.00
2025,12,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",5211.00,1349.00,401.19,26.55,386.71,0.00,534.55,120.00,4.00,114329.00,44254.00,3446.00,20983.00,0.00,45646.00
2025,12,DL,Delta Air Lines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",651.00,125.00,49.67,4.91,35.64,0.00,34.79,24.00,1.00,8574.00,4015.00,405.00,1543.00,0.00,2611.00
2025,12,DL,Delta Air Lines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",12.00,1.00,0.85,0.00,0.15,0.00,0.00,0.00,0.00,46.00,39.00,0.00,7.00,0.00,0.00
2025,12,DL,Delta Air Lines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",189.00,42.00,19.46,2.82,10.50,0.00,9.23,2.00,0.00,2698.00,1218.00,366.00,499.00,0.00,615.00
2025,12,DL,Delta Air Lines Network,OGG,"Kahului, HI: Kahului Airport",145.00,28.00,11.01,0.00,8.88,0.00,8.11,0.00,2.00,1870.00,1155.00,0.00,362.00,0.00,353.00
2025,12,DL,Delta Air Lines Network,OKC,"Oklahoma City, OK: Okc Will Rogers International",150.00,35.00,18.81,0.40,1.38,0.00,14.41,3.00,0.00,2065.00,1043.00,65.00,62.00,0.00,895.00
2025,12,DL,Delta Air Lines Network,OMA,"Omaha, NE: Eppley Airfield",150.00,37.00,21.66,0.00,5.09,0.00,10.26,7.00,0.00,1871.00,1355.00,0.00,168.00,0.00,348.00
2025,12,DL,Delta Air Lines Network,ONT,"Ontario, CA: Ontario International",147.00,32.00,13.14,0.97,7.44,0.00,10.45,4.00,0.00,1345.00,515.00,203.00,259.00,0.00,368.00
2025,12,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",753.00,322.00,102.79,4.18,134.26,0.00,80.77,40.00,1.00,21824.00,7876.00,851.00,7440.00,0.00,5657.00
2025,12,DL,Delta Air Lines Network,ORF,"Norfolk, VA: Norfolk International",262.00,74.00,38.36,3.65,15.60,0.00,16.39,7.00,0.00,3857.00,1835.00,425.00,571.00,0.00,1026.00
2025,12,DL,Delta Air Lines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",637.00,202.00,78.88,2.38,63.44,0.00,57.31,18.00,1.00,12219.00,4754.00,310.00,2996.00,0.00,4159.00
2025,12,DL,Delta Air Lines Network,PDX,"Portland, OR: Portland International",575.00,168.00,62.99,4.01,74.85,0.00,26.14,6.00,0.00,8805.00,4071.00,621.00,2643.00,0.00,1470.00
2025,12,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",507.00,143.00,64.05,2.07,43.14,0.00,33.74,15.00,0.00,9644.00,5291.00,375.00,1918.00,0.00,2060.00
2025,12,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",956.00,297.00,132.04,3.75,94.33,0.71,66.18,19.00,0.00,19865.00,10960.00,433.00,3890.00,39.00,4543.00
2025,12,DL,Delta Air Lines Network,PIT,"Pittsburgh, PA: Pittsburgh International",257.00,56.00,29.68,0.13,13.21,0.00,12.98,9.00,0.00,3469.00,1678.00,23.00,476.00,0.00,1292.00
2025,12,DL,Delta Air Lines Network,PNS,"Pensacola, FL: Pensacola International",209.00,43.00,26.83,1.00,7.03,0.00,8.14,9.00,3.00,3740.00,1575.00,736.00,1072.00,0.00,357.00
2025,12,DL,Delta Air Lines Network,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",49.00,18.00,6.86,0.00,9.78,0.00,1.36,0.00,0.00,1051.00,486.00,0.00,443.00,0.00,122.00
2025,12,DL,Delta Air Lines Network,PSP,"Palm Springs, CA: Palm Springs International",109.00,24.00,6.98,0.00,13.13,0.00,3.89,2.00,0.00,1436.00,661.00,0.00,489.00,0.00,286.00
2025,12,DL,Delta Air Lines Network,PVD,"Providence, RI: Rhode Island Tf Green International",105.00,33.00,13.59,0.11,8.41,0.00,10.88,4.00,0.00,1634.00,890.00,15.00,237.00,0.00,492.00
2025,12,DL,Delta Air Lines Network,PWM,"Portland, ME: Portland International Jetport",51.00,19.00,10.50,0.28,4.09,0.00,4.14,0.00,0.00,1235.00,715.00,48.00,120.00,0.00,352.00
2025,12,DL,Delta Air Lines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",995.00,225.00,81.76,2.54,54.76,0.00,85.93,20.00,1.00,16310.00,7369.00,674.00,2201.00,0.00,6066.00
2025,12,DL,Delta Air Lines Network,RIC,"Richmond, VA: Richmond International",241.00,55.00,27.85,0.65,10.55,0.00,15.95,7.00,0.00,2646.00,1497.00,62.00,278.00,0.00,809.00
2025,12,DL,Delta Air Lines Network,RNO,"Reno, NV: Reno/Tahoe International",87.00,19.00,10.11,0.00,2.26,0.00,6.63,2.00,3.00,1108.00,704.00,0.00,85.00,0.00,319.00
2025,12,DL,Delta Air Lines Network,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.00,8.00,7.00,0.00,0.06,0.00,0.94,1.00,1.00,520.00,502.00,0.00,1.00,0.00,17.00
2025,12,DL,Delta Air Lines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",88.00,38.00,17.28,0.00,7.50,0.00,13.22,4.00,0.00,2696.00,1178.00,0.00,344.00,0.00,1174.00
2025,12,DL,Delta Air Lines Network,RSW,"Fort Myers, FL: Southwest Florida International",695.00,207.00,86.13,4.36,72.75,0.00,43.76,21.00,2.00,15893.00,7028.00,725.00,4304.00,0.00,3836.00
2025,12,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",834.00,240.00,81.58,7.35,87.41,0.00,63.66,17.00,10.00,14604.00,5735.00,743.00,3918.00,0.00,4208.00
2025,12,DL,Delta Air Lines Network,SAT,"San Antonio, TX: San Antonio International",576.00,140.00,63.88,3.80,35.85,0.00,36.47,14.00,0.00,9594.00,4803.00,551.00,1582.00,0.00,2658.00
2025,12,DL,Delta Air Lines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",291.00,63.00,35.95,1.99,11.87,0.00,13.18,9.00,0.00,4396.00,2828.00,340.00,531.00,0.00,697.00
2025,12,DL,Delta Air Lines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",58.00,17.00,7.67,0.87,1.86,0.00,6.61,2.00,1.00,2149.00,1348.00,217.00,111.00,0.00,473.00
2025,12,DL,Delta Air Lines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",215.00,41.00,17.59,2.76,5.40,0.00,15.24,7.00,0.00,3235.00,943.00,978.00,268.00,0.00,1046.00
2025,12,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",2652.00,795.00,203.99,11.46,351.53,0.93,227.10,70.00,8.00,56918.00,21999.00,1219.00,13028.00,79.00,20593.00
2025,12,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",1096.00,392.00,111.82,6.00,197.16,0.00,77.02,23.00,1.00,26680.00,10420.00,731.00,10824.00,0.00,4705.00
2025,12,DL,Delta Air Lines Network,SGF,"Springfield, MO: Springfield-Branson National",19.00,3.00,2.00,0.90,0.10,0.00,0.00,1.00,0.00,444.00,283.00,154.00,7.00,0.00,0.00
2025,12,DL,Delta Air Lines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",180.00,35.00,12.12,1.06,9.58,0.00,12.24,4.00,2.00,2754.00,1260.00,136.00,464.00,0.00,894.00
2025,12,DL,Delta Air Lines Network,SJU,"San Juan, PR: Luis Munoz Marin International",356.00,98.00,44.95,2.34,38.42,0.00,12.29,9.00,0.00,5367.00,2335.00,402.00,1656.00,0.00,974.00
2025,12,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",4555.00,958.00,346.08,22.45,261.09,1.85,326.53,58.00,2.00,75750.00,38924.00,3420.00,10265.00,94.00,23047.00
2025,12,DL,Delta Air Lines Network,SMF,"Sacramento, CA: Sacramento International",258.00,63.00,31.04,1.19,16.61,0.00,14.16,4.00,0.00,4553.00,2818.00,137.00,668.00,0.00,930.00
2025,12,DL,Delta Air Lines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",391.00,108.00,46.29,3.11,37.33,0.00,21.27,8.00,4.00,6050.00,2720.00,216.00,1973.00,0.00,1141.00
2025,12,DL,Delta Air Lines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",301.00,66.00,33.34,0.08,18.76,0.00,13.82,10.00,1.00,3907.00,2052.00,11.00,981.00,0.00,863.00
2025,12,DL,Delta Air Lines Network,STL,"St. Louis, MO: St Louis Lambert International",429.00,108.00,45.33,4.01,30.56,0.00,28.10,9.00,0.00,7436.00,3288.00,616.00,1413.00,0.00,2119.00
2025,12,DL,Delta Air Lines Network,STT,"Charlotte Amalie, VI: Cyril E King",83.00,21.00,10.70,1.99,6.99,0.00,1.32,0.00,0.00,1295.00,598.00,243.00,270.00,0.00,184.00
2025,12,DL,Delta Air Lines Network,STX,"Christiansted, VI: Henry E. Rohlsen",14.00,2.00,0.68,0.00,1.00,0.00,0.32,0.00,0.00,74.00,34.00,0.00,24.00,0.00,16.00
